No.,Epoch Time,Source,MAC Source,Source Port,Destination,MAC Destination,Destination Port,Protocol,Length,Frame Number,Frame length on the wire,Sequence number,Acknowledgment number,Urgent pointer,Syn,Fin,Push,Congestion Window Reduced (CWR),Explicit Congestion Notification,Time to live,Reserved bit,Don't fragment,More fragments,Fragment offset,Window size value,Total Length,Next sequence number,Timestamp value,Bytes sent since last PSH flag,Re1,Timestamp echo reply,Source
112,1563210032,131.252.210.177,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49167,1,54,112,54,197,43,0,2,2,2,2,2,128,2,2,2,0,64240,40,197,0,0,2,0,normal
113,1563210032,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,102,113,102,0,0,0,0,0,0,0,2,128,2,2,2,0,0,88,0,0,0,0,0,mydoom
114,1563210033,199.89.1.120,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49163,3,176,114,176,110,15,0,2,2,1,2,2,128,2,2,2,0,64240,162,232,0,122,2,0,normal
115,1563210033,10.7.15.101,00:08:02:1c:47:ae,49163,199.89.1.120,20:e5:2a:b6:93:f1,25,3,89,115,89,15,232,0,2,2,1,2,2,128,2,1,2,0,64009,75,50,0,35,2,0,mydoom
116,1563210033,199.89.1.120,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49163,1,54,116,54,232,50,0,2,2,2,2,2,128,2,2,2,0,64240,40,232,0,0,2,0,normal
117,1563210033,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,157,117,157,0,0,0,0,0,0,0,2,128,2,2,2,0,0,143,0,0,0,0,0,mydoom
118,1563210033,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,87,118,87,0,0,0,0,0,0,0,2,128,2,2,2,0,0,73,0,0,0,0,0,mydoom
119,1563210033,131.252.210.177,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49167,3,68,119,68,197,43,0,2,2,1,2,2,128,2,2,2,0,64240,54,211,0,14,2,0,normal
120,1563210033,10.7.15.101,00:08:02:1c:47:ae,49167,131.252.210.177,20:e5:2a:b6:93:f1,25,3,99,120,99,43,211,0,2,2,1,2,2,128,2,1,2,0,64030,85,88,0,45,2,0,mydoom
121,1563210033,131.252.210.177,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49167,1,54,121,54,211,88,0,2,2,2,2,2,128,2,2,2,0,64240,40,211,0,0,2,0,normal
122,1563210033,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,123,122,123,0,0,0,0,0,0,0,2,128,2,2,2,0,0,109,0,0,0,0,0,mydoom
123,1563210033,199.89.1.120,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49163,3,68,123,68,232,50,0,2,2,1,2,2,128,2,2,2,0,64240,54,246,0,14,2,0,normal
124,1563210033,10.7.15.101,00:08:02:1c:47:ae,49163,199.89.1.120,20:e5:2a:b6:93:f1,25,3,80,124,80,50,246,0,2,2,1,2,2,128,2,1,2,0,63995,66,76,0,26,2,0,mydoom
125,1563210033,199.89.1.120,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49163,1,54,125,54,246,76,0,2,2,2,2,2,128,2,2,2,0,64240,40,246,0,0,2,0,normal
126,1563210033,131.252.210.177,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49167,3,188,126,188,211,88,0,2,2,1,2,2,128,2,2,2,0,64240,174,345,0,134,2,0,normal
127,1563210033,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,123,127,123,0,0,0,0,0,0,0,2,128,2,2,2,0,0,109,0,0,0,0,0,mydoom
128,1563210033,10.7.15.101,00:08:02:1c:47:ae,49167,131.252.210.177,20:e5:2a:b6:93:f1,25,1,54,128,54,88,345,0,2,1,2,2,2,128,2,1,2,0,63896,40,88,0,0,2,0,mydoom
129,1563210033,131.252.210.177,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49167,1,54,129,54,345,89,0,2,2,2,2,2,128,2,2,2,0,64239,40,345,0,0,2,0,normal
130,1563210033,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,84,130,84,0,0,0,0,0,0,0,2,128,2,2,2,0,0,70,0,0,0,0,0,mydoom
131,1563210033,10.7.15.101,00:08:02:1c:47:ae,49168,89.238.68.194,20:e5:2a:b6:93:f1,25,1,66,131,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
132,1563210033,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,157,132,157,0,0,0,0,0,0,0,2,128,2,2,2,0,0,143,0,0,0,0,0,mydoom
133,1563210033,199.89.1.120,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49163,3,137,133,137,246,76,0,2,2,1,2,2,128,2,2,2,0,64240,123,329,0,83,2,0,normal
134,1563210033,10.7.15.101,00:08:02:1c:47:ae,49163,199.89.1.120,20:e5:2a:b6:93:f1,25,1,54,134,54,76,329,0,2,1,2,2,2,128,2,1,2,0,63912,40,76,0,0,2,0,mydoom
135,1563210033,199.89.1.120,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49163,1,54,135,54,329,77,0,2,2,2,2,2,128,2,2,2,0,64239,40,329,0,0,2,0,normal
136,1563210033,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,67,136,67,0,0,0,0,0,0,0,2,128,2,2,2,0,0,53,0,0,0,0,0,mydoom
137,1563210033,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,103,137,103,0,0,0,0,0,0,0,2,128,2,2,2,0,0,89,0,0,0,0,0,mydoom
138,1563210033,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,134,138,134,0,0,0,0,0,0,0,2,128,2,2,2,0,0,120,0,0,0,0,0,mydoom
139,1563210033,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,86,139,86,0,0,0,0,0,0,0,2,128,2,2,2,0,0,72,0,0,0,0,0,mydoom
140,1563210033,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,87,140,87,0,0,0,0,0,0,0,2,128,2,2,2,0,0,73,0,0,0,0,0,mydoom
141,1563210033,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,154,141,154,0,0,0,0,0,0,0,2,128,2,2,2,0,0,140,0,0,0,0,0,mydoom
142,1563210033,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,99,142,99,0,0,0,0,0,0,0,2,128,2,2,2,0,0,85,0,0,0,0,0,mydoom
143,1563210033,10.7.15.101,00:08:02:1c:47:ae,49169,104.17.79.191,20:e5:2a:b6:93:f1,25,1,66,143,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
144,1563210033,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,83,144,83,0,0,0,0,0,0,0,2,128,2,2,2,0,0,69,0,0,0,0,0,mydoom
145,1563210033,131.252.210.177,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49167,1,54,145,54,345,89,0,2,1,1,2,2,128,2,2,2,0,64239,40,345,0,0,2,0,normal
146,1563210033,10.7.15.101,00:08:02:1c:47:ae,49167,131.252.210.177,20:e5:2a:b6:93:f1,25,1,54,146,54,89,346,0,2,2,2,2,2,128,2,1,2,0,63896,40,89,0,0,2,0,mydoom
147,1563210033,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,136,147,136,0,0,0,0,0,0,0,2,128,2,2,2,0,0,122,0,0,0,0,0,mydoom
148,1563210033,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,86,148,86,0,0,0,0,0,0,0,2,128,2,2,2,0,0,72,0,0,0,0,0,mydoom
149,1563210033,89.238.68.194,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49168,1,58,149,58,0,1,0,1,2,2,2,2,128,2,2,2,0,64240,44,0,0,0,2,0,normal
150,1563210033,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,154,150,154,0,0,0,0,0,0,0,2,128,2,2,2,0,0,140,0,0,0,0,0,mydoom
151,1563210033,10.7.15.101,00:08:02:1c:47:ae,49168,89.238.68.194,20:e5:2a:b6:93:f1,25,1,54,151,54,1,1,0,2,2,2,2,2,128,2,1,2,0,64240,40,1,0,0,2,0,mydoom
152,1563210033,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,83,152,83,0,0,0,0,0,0,0,2,128,2,2,2,0,0,69,0,0,0,0,0,mydoom
153,1563210033,199.89.1.120,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49163,1,54,153,54,329,77,0,2,1,1,2,2,128,2,2,2,0,64239,40,329,0,0,2,0,normal
154,1563210033,10.7.15.101,00:08:02:1c:47:ae,49163,199.89.1.120,20:e5:2a:b6:93:f1,25,1,54,154,54,77,330,0,2,2,2,2,2,128,2,1,2,0,63912,40,77,0,0,2,0,mydoom
155,1563210033,89.238.68.194,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49168,3,115,155,115,1,1,0,2,2,1,2,2,128,2,2,2,0,64240,101,62,0,61,2,0,normal
156,1563210033,10.7.15.101,00:08:02:1c:47:ae,49168,89.238.68.194,20:e5:2a:b6:93:f1,25,3,68,156,68,1,62,0,2,2,1,2,2,128,2,1,2,0,64179,54,15,0,14,2,0,mydoom
157,1563210033,89.238.68.194,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49168,1,54,157,54,62,15,0,2,2,2,2,2,128,2,2,2,0,64240,40,62,0,0,2,0,normal
158,1563210033,89.238.68.194,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49168,3,195,158,195,62,15,0,2,2,1,2,2,128,2,2,2,0,64240,181,203,0,141,2,0,normal
159,1563210033,10.7.15.101,00:08:02:1c:47:ae,49168,89.238.68.194,20:e5:2a:b6:93:f1,25,3,82,159,82,15,203,0,2,2,1,2,2,128,2,1,2,0,64038,68,43,0,28,2,0,mydoom
160,1563210033,89.238.68.194,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49168,1,54,160,54,203,43,0,2,2,2,2,2,128,2,2,2,0,64240,40,203,0,0,2,0,normal
161,1563210033,10.7.15.101,00:08:02:1c:47:ae,49164,157.130.29.226,20:e5:2a:b6:93:f1,1042,1,62,161,62,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,48,0,0,0,2,0,mydoom
162,1563210033,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,102,162,102,0,0,0,0,0,0,0,2,128,2,2,2,0,0,88,0,0,0,0,0,mydoom
163,1563210034,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,123,163,123,0,0,0,0,0,0,0,2,128,2,2,2,0,0,109,0,0,0,0,0,mydoom
164,1563210034,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,154,164,154,0,0,0,0,0,0,0,2,128,2,2,2,0,0,140,0,0,0,0,0,mydoom
165,1563210034,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,154,165,154,0,0,0,0,0,0,0,2,128,2,2,2,0,0,140,0,0,0,0,0,mydoom
166,1563210034,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,87,166,87,0,0,0,0,0,0,0,2,128,2,2,2,0,0,73,0,0,0,0,0,mydoom
167,1563210034,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,83,167,83,0,0,0,0,0,0,0,2,128,2,2,2,0,0,69,0,0,0,0,0,mydoom
168,1563210034,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,86,168,86,0,0,0,0,0,0,0,2,128,2,2,2,0,0,72,0,0,0,0,0,mydoom
169,1563210034,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,83,169,83,0,0,0,0,0,0,0,2,128,2,2,2,0,0,69,0,0,0,0,0,mydoom
170,1563210035,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,102,170,102,0,0,0,0,0,0,0,2,128,2,2,2,0,0,88,0,0,0,0,0,mydoom
171,1563210035,89.238.68.194,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49168,3,68,171,68,203,43,0,2,2,1,2,2,128,2,2,2,0,64240,54,217,0,14,2,0,normal
172,1563210035,10.7.15.101,00:08:02:1c:47:ae,49168,89.238.68.194,20:e5:2a:b6:93:f1,25,3,94,172,94,43,217,0,2,2,1,2,2,128,2,1,2,0,64024,80,83,0,40,2,0,mydoom
173,1563210035,89.238.68.194,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49168,1,54,173,54,217,83,0,2,2,2,2,2,128,2,2,2,0,64240,40,217,0,0,2,0,normal
174,1563210035,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,123,174,123,0,0,0,0,0,0,0,2,128,2,2,2,0,0,109,0,0,0,0,0,mydoom
175,1563210035,89.238.68.194,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49168,3,128,175,128,217,83,0,2,2,1,2,2,128,2,2,2,0,64240,114,291,0,74,2,0,normal
176,1563210035,10.7.15.101,00:08:02:1c:47:ae,49168,89.238.68.194,20:e5:2a:b6:93:f1,25,1,54,176,54,83,291,0,2,1,2,2,2,128,2,1,2,0,63950,40,83,0,0,2,0,mydoom
177,1563210035,89.238.68.194,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49168,1,54,177,54,291,84,0,2,2,2,2,2,128,2,2,2,0,64239,40,291,0,0,2,0,normal
178,1563210035,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,103,178,103,0,0,0,0,0,0,0,2,128,2,2,2,0,0,89,0,0,0,0,0,mydoom
179,1563210035,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,87,179,87,0,0,0,0,0,0,0,2,128,2,2,2,0,0,73,0,0,0,0,0,mydoom
180,1563210035,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,83,180,83,0,0,0,0,0,0,0,2,128,2,2,2,0,0,69,0,0,0,0,0,mydoom
181,1563210035,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,154,181,154,0,0,0,0,0,0,0,2,128,2,2,2,0,0,140,0,0,0,0,0,mydoom
182,1563210035,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,86,182,86,0,0,0,0,0,0,0,2,128,2,2,2,0,0,72,0,0,0,0,0,mydoom
183,1563210035,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,83,183,83,0,0,0,0,0,0,0,2,128,2,2,2,0,0,69,0,0,0,0,0,mydoom
184,1563210035,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,154,184,154,0,0,0,0,0,0,0,2,128,2,2,2,0,0,140,0,0,0,0,0,mydoom
185,1563210035,89.238.68.194,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49168,1,54,185,54,291,84,0,2,1,1,2,2,128,2,2,2,0,64239,40,291,0,0,2,0,normal
186,1563210035,10.7.15.101,00:08:02:1c:47:ae,49168,89.238.68.194,20:e5:2a:b6:93:f1,25,1,54,186,54,84,292,0,2,2,2,2,2,128,2,1,2,0,63950,40,84,0,0,2,0,mydoom
187,1563210035,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,103,187,103,0,0,0,0,0,0,0,2,128,2,2,2,0,0,89,0,0,0,0,0,mydoom
188,1563210035,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,1,66,188,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
189,1563210035,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,136,189,136,0,0,0,0,0,0,0,2,128,2,2,2,0,0,122,0,0,0,0,0,mydoom
190,1563210035,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,58,190,58,0,1,0,1,2,2,2,2,128,2,2,2,0,64240,44,0,0,0,2,0,normal
191,1563210035,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,1,54,191,54,1,1,0,2,2,2,2,2,128,2,1,2,0,64240,40,1,0,0,2,0,mydoom
192,1563210035,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,3,101,192,101,1,1,0,2,2,1,2,2,128,2,2,2,0,64240,87,48,0,47,2,0,normal
193,1563210035,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,83,193,83,1,48,0,2,2,1,2,2,128,2,1,2,0,64193,69,30,0,29,2,0,mydoom
194,1563210035,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,194,54,48,30,0,2,2,2,2,2,128,2,2,2,0,64240,40,48,0,0,2,0,normal
195,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,3,185,195,185,48,30,0,2,2,1,2,2,128,2,2,2,0,64240,171,179,0,131,2,0,normal
196,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,101,196,101,30,179,0,2,2,1,2,2,128,2,1,2,0,64062,87,77,0,47,2,0,mydoom
197,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,197,54,179,77,0,2,2,2,2,2,128,2,2,2,0,64240,40,179,0,0,2,0,normal
198,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,3,68,198,68,179,77,0,2,2,1,2,2,128,2,2,2,0,64240,54,193,0,14,2,0,normal
199,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,97,199,97,77,193,0,2,2,1,2,2,128,2,1,2,0,64048,83,120,0,43,2,0,mydoom
200,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,200,54,193,120,0,2,2,2,2,2,128,2,2,2,0,64240,40,193,0,0,2,0,normal
201,1563210036,10.7.15.101,00:08:02:1c:47:ae,49169,104.17.79.191,20:e5:2a:b6:93:f1,25,1,66,201,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
202,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,3,68,202,68,193,120,0,2,2,1,2,2,128,2,2,2,0,64240,54,207,0,14,2,0,normal
203,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,60,203,60,120,207,0,2,2,1,2,2,128,2,1,2,0,64034,46,126,0,6,2,0,mydoom
204,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,204,54,207,126,0,2,2,2,2,2,128,2,2,2,0,64240,40,207,0,0,2,0,normal
205,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,3,91,205,91,207,126,0,2,2,1,2,2,128,2,2,2,0,64240,77,244,0,37,2,0,normal
206,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,111,206,111,126,244,0,2,2,1,2,2,128,2,1,2,0,63997,97,183,0,57,2,0,mydoom
207,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,207,54,244,183,0,2,2,2,2,2,128,2,2,2,0,64240,40,244,0,0,2,0,normal
208,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,1514,208,1514,183,244,0,2,2,2,2,2,128,2,1,2,0,63997,1500,1643,0,1460,2,0,mydoom
209,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,82,209,82,1643,244,0,2,2,1,2,2,128,2,1,2,0,63997,68,1671,0,1488,2,0,mydoom
210,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,210,54,244,1643,0,2,2,2,2,2,128,2,2,2,0,64240,40,244,0,0,2,0,normal
211,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,211,54,244,1671,0,2,2,2,2,2,128,2,2,2,0,64240,40,244,0,0,2,0,normal
212,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,1514,212,1514,1671,244,0,2,2,2,2,2,128,2,1,2,0,63997,1500,3131,0,1460,2,0,mydoom
213,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,106,213,106,3131,244,0,2,2,1,2,2,128,2,1,2,0,63997,92,3183,0,1512,2,0,mydoom
214,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,214,54,244,3131,0,2,2,2,2,2,128,2,2,2,0,64240,40,244,0,0,2,0,normal
215,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,215,54,244,3183,0,2,2,2,2,2,128,2,2,2,0,64240,40,244,0,0,2,0,normal
216,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,1514,216,1514,3183,244,0,2,2,2,2,2,128,2,1,2,0,63997,1500,4643,0,1460,2,0,mydoom
217,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,103,217,103,4643,244,0,2,2,1,2,2,128,2,1,2,0,63997,89,4692,0,1509,2,0,mydoom
218,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,218,54,244,4643,0,2,2,2,2,2,128,2,2,2,0,64240,40,244,0,0,2,0,normal
219,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,1514,219,1514,4692,244,0,2,2,2,2,2,128,2,1,2,0,63997,1500,6152,0,1460,2,0,mydoom
220,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,91,220,91,6152,244,0,2,2,1,2,2,128,2,1,2,0,63997,77,6189,0,1497,2,0,mydoom
221,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,221,54,244,4692,0,2,2,2,2,2,128,2,2,2,0,64240,40,244,0,0,2,0,normal
222,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,222,54,244,6152,0,2,2,2,2,2,128,2,2,2,0,64240,40,244,0,0,2,0,normal
223,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,223,54,244,6189,0,2,2,2,2,2,128,2,2,2,0,64240,40,244,0,0,2,0,normal
224,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,134,224,134,6189,244,0,2,2,1,2,2,128,2,1,2,0,63997,120,6269,0,80,2,0,mydoom
225,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,225,54,244,6269,0,2,2,2,2,2,128,2,2,2,0,64240,40,244,0,0,2,0,normal
226,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,1514,226,1514,6269,244,0,2,2,2,2,2,128,2,1,2,0,63997,1500,7729,0,1460,2,0,mydoom
227,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,95,227,95,7729,244,0,2,2,1,2,2,128,2,1,2,0,63997,81,7770,0,1501,2,0,mydoom
228,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,228,54,244,7729,0,2,2,2,2,2,128,2,2,2,0,64240,40,244,0,0,2,0,normal
229,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,229,54,244,7770,0,2,2,2,2,2,128,2,2,2,0,64240,40,244,0,0,2,0,normal
230,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,77,230,77,7770,244,0,2,2,1,2,2,128,2,1,2,0,63997,63,7793,0,23,2,0,mydoom
231,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,231,54,244,7793,0,2,2,2,2,2,128,2,2,2,0,64240,40,244,0,0,2,0,normal
232,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,1514,232,1514,7793,244,0,2,2,2,2,2,128,2,1,2,0,63997,1500,9253,0,1460,2,0,mydoom
233,1563210036,10.7.15.101,00:08:02:1c:47:ae,49170,88.99.190.237,20:e5:2a:b6:93:f1,25,3,83,233,83,9253,244,0,2,2,1,2,2,128,2,1,2,0,63997,69,9282,0,1489,2,0,mydoom
234,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,234,54,244,9253,0,2,2,2,2,2,128,2,2,2,0,64240,40,244,0,0,2,0,normal
235,1563210036,88.99.190.237,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49170,1,54,235,54,244,9282,0,2,2,2,2,2,128,2,2,2,0,64240,40,244,0,0,2,0,normal
